index,original_stem,original_input_name,original_target_name,original_caption_name,numbered_conditioning_name,numbered_target_name
000435,L404_0_crop024,L404_0_crop024.png,L404_0_crop024.png,L404_0_crop024.txt,conditioning_000435.png,target_000435.png
000436,L2312_0_crop027,L2312_0_crop027.png,L2312_0_crop027.png,L2312_0_crop027.txt,conditioning_000436.png,target_000436.png
000437,L3322_1_crop009,L3322_1_crop009.png,L3322_1_crop009.png,L3322_1_crop009.txt,conditioning_000437.png,target_000437.png
000438,L112_1_crop010,L112_1_crop010.png,L112_1_crop010.png,L112_1_crop010.txt,conditioning_000438.png,target_000438.png
000439,L313_1_crop016,L313_1_crop016.png,L313_1_crop016.png,L313_1_crop016.txt,conditioning_000439.png,target_000439.png
000440,L321_2_crop021,L321_2_crop021.png,L321_2_crop021.png,L321_2_crop021.txt,conditioning_000440.png,target_000440.png
000441,L332_0_crop024,L332_0_crop024.png,L332_0_crop024.png,L332_0_crop024.txt,conditioning_000441.png,target_000441.png
000442,L212_1_crop014,L212_1_crop014.png,L212_1_crop014.png,L212_1_crop014.txt,conditioning_000442.png,target_000442.png
000443,L1311_0_crop014,L1311_0_crop014.png,L1311_0_crop014.png,L1311_0_crop014.txt,conditioning_000443.png,target_000443.png
000444,L404_1_crop005,L404_1_crop005.png,L404_1_crop005.png,L404_1_crop005.txt,conditioning_000444.png,target_000444.png
000445,L412_2_crop012,L412_2_crop012.png,L412_2_crop012.png,L412_2_crop012.txt,conditioning_000445.png,target_000445.png
000446,L3122_0_crop002,L3122_0_crop002.png,L3122_0_crop002.png,L3122_0_crop002.txt,conditioning_000446.png,target_000446.png
000447,L2b1_2_crop020,L2b1_2_crop020.png,L2b1_2_crop020.png,L2b1_2_crop020.txt,conditioning_000447.png,target_000447.png
000448,L2012_0_crop017,L2012_0_crop017.png,L2012_0_crop017.png,L2012_0_crop017.txt,conditioning_000448.png,target_000448.png
000449,L121_2_crop016,L121_2_crop016.png,L121_2_crop016.png,L121_2_crop016.txt,conditioning_000449.png,target_000449.png
000450,L3322_1_crop006,L3322_1_crop006.png,L3322_1_crop006.png,L3322_1_crop006.txt,conditioning_000450.png,target_000450.png
000451,L111_1_crop016,L111_1_crop016.png,L111_1_crop016.png,L111_1_crop016.txt,conditioning_000451.png,target_000451.png
000452,L223_1_crop008,L223_1_crop008.png,L223_1_crop008.png,L223_1_crop008.txt,conditioning_000452.png,target_000452.png
000453,L212_0_crop014,L212_0_crop014.png,L212_0_crop014.png,L212_0_crop014.txt,conditioning_000453.png,target_000453.png
000454,L231_1_crop007,L231_1_crop007.png,L231_1_crop007.png,L231_1_crop007.txt,conditioning_000454.png,target_000454.png
000455,L321_0_crop005,L321_0_crop005.png,L321_0_crop005.png,L321_0_crop005.txt,conditioning_000455.png,target_000455.png
000456,L311_0_crop032,L311_0_crop032.png,L311_0_crop032.png,L311_0_crop032.txt,conditioning_000456.png,target_000456.png
000457,L2b1_0_crop030,L2b1_0_crop030.png,L2b1_0_crop030.png,L2b1_0_crop030.txt,conditioning_000457.png,target_000457.png
000458,L232_1_crop015,L232_1_crop015.png,L232_1_crop015.png,L232_1_crop015.txt,conditioning_000458.png,target_000458.png
000459,L413_1_crop012,L413_1_crop012.png,L413_1_crop012.png,L413_1_crop012.txt,conditioning_000459.png,target_000459.png
000460,L123_1_crop020,L123_1_crop020.png,L123_1_crop020.png,L123_1_crop020.txt,conditioning_000460.png,target_000460.png
000461,L311_2_crop024,L311_2_crop024.png,L311_2_crop024.png,L311_2_crop024.txt,conditioning_000461.png,target_000461.png
000462,L212_0_crop020,L212_0_crop020.png,L212_0_crop020.png,L212_0_crop020.txt,conditioning_000462.png,target_000462.png
000463,L213_0_crop002,L213_0_crop002.png,L213_0_crop002.png,L213_0_crop002.txt,conditioning_000463.png,target_000463.png
000464,L411_0_crop020,L411_0_crop020.png,L411_0_crop020.png,L411_0_crop020.txt,conditioning_000464.png,target_000464.png
000465,L212_2_crop013,L212_2_crop013.png,L212_2_crop013.png,L212_2_crop013.txt,conditioning_000465.png,target_000465.png
000466,L302_0_crop026,L302_0_crop026.png,L302_0_crop026.png,L302_0_crop026.txt,conditioning_000466.png,target_000466.png
000467,L201_0_crop020,L201_0_crop020.png,L201_0_crop020.png,L201_0_crop020.txt,conditioning_000467.png,target_000467.png
000468,L3122_1_crop012,L3122_1_crop012.png,L3122_1_crop012.png,L3122_1_crop012.txt,conditioning_000468.png,target_000468.png
000469,L2012_2_crop014,L2012_2_crop014.png,L2012_2_crop014.png,L2012_2_crop014.txt,conditioning_000469.png,target_000469.png
000470,L324_0_crop032,L324_0_crop032.png,L324_0_crop032.png,L324_0_crop032.txt,conditioning_000470.png,target_000470.png
000471,L2b1_0_crop006,L2b1_0_crop006.png,L2b1_0_crop006.png,L2b1_0_crop006.txt,conditioning_000471.png,target_000471.png
000472,L332_0_crop019,L332_0_crop019.png,L332_0_crop019.png,L332_0_crop019.txt,conditioning_000472.png,target_000472.png
000473,L101_0_crop032,L101_0_crop032.png,L101_0_crop032.png,L101_0_crop032.txt,conditioning_000473.png,target_000473.png
000474,L3122_0_crop023,L3122_0_crop023.png,L3122_0_crop023.png,L3122_0_crop023.txt,conditioning_000474.png,target_000474.png
000475,L112_1_crop009,L112_1_crop009.png,L112_1_crop009.png,L112_1_crop009.txt,conditioning_000475.png,target_000475.png
000476,L201_1_crop030,L201_1_crop030.png,L201_1_crop030.png,L201_1_crop030.txt,conditioning_000476.png,target_000476.png
000477,L2312_1_crop004,L2312_1_crop004.png,L2312_1_crop004.png,L2312_1_crop004.txt,conditioning_000477.png,target_000477.png
000478,L411_2_crop014,L411_2_crop014.png,L411_2_crop014.png,L411_2_crop014.txt,conditioning_000478.png,target_000478.png
000479,L232_1_crop013,L232_1_crop013.png,L232_1_crop013.png,L232_1_crop013.txt,conditioning_000479.png,target_000479.png
000480,L2012_2_crop002,L2012_2_crop002.png,L2012_2_crop002.png,L2012_2_crop002.txt,conditioning_000480.png,target_000480.png
000481,L211_0_crop007,L211_0_crop007.png,L211_0_crop007.png,L211_0_crop007.txt,conditioning_000481.png,target_000481.png
000482,L4322_0_crop010,L4322_0_crop010.png,L4322_0_crop010.png,L4322_0_crop010.txt,conditioning_000482.png,target_000482.png
000483,L123_0_crop019,L123_0_crop019.png,L123_0_crop019.png,L123_0_crop019.txt,conditioning_000483.png,target_000483.png
000484,L222_0_crop001,L222_0_crop001.png,L222_0_crop001.png,L222_0_crop001.txt,conditioning_000484.png,target_000484.png
000485,L404_1_crop012,L404_1_crop012.png,L404_1_crop012.png,L404_1_crop012.txt,conditioning_000485.png,target_000485.png
000486,L123_1_crop004,L123_1_crop004.png,L123_1_crop004.png,L123_1_crop004.txt,conditioning_000486.png,target_000486.png
000487,L311_0_crop021,L311_0_crop021.png,L311_0_crop021.png,L311_0_crop021.txt,conditioning_000487.png,target_000487.png
000488,L331_0_crop023,L331_0_crop023.png,L331_0_crop023.png,L331_0_crop023.txt,conditioning_000488.png,target_000488.png
000489,L3122_2_crop013,L3122_2_crop013.png,L3122_2_crop013.png,L3122_2_crop013.txt,conditioning_000489.png,target_000489.png
000490,L324_0_crop016,L324_0_crop016.png,L324_0_crop016.png,L324_0_crop016.txt,conditioning_000490.png,target_000490.png
000491,L304_0_crop015,L304_0_crop015.png,L304_0_crop015.png,L304_0_crop015.txt,conditioning_000491.png,target_000491.png
000492,L201_2_crop007,L201_2_crop007.png,L201_2_crop007.png,L201_2_crop007.txt,conditioning_000492.png,target_000492.png
000493,L112_0_crop030,L112_0_crop030.png,L112_0_crop030.png,L112_0_crop030.txt,conditioning_000493.png,target_000493.png
000494,L321_1_crop021,L321_1_crop021.png,L321_1_crop021.png,L321_1_crop021.txt,conditioning_000494.png,target_000494.png
000495,L2312_0_crop005,L2312_0_crop005.png,L2312_0_crop005.png,L2312_0_crop005.txt,conditioning_000495.png,target_000495.png
000496,L311_0_crop019,L311_0_crop019.png,L311_0_crop019.png,L311_0_crop019.txt,conditioning_000496.png,target_000496.png
000497,L100_2_crop014,L100_2_crop014.png,L100_2_crop014.png,L100_2_crop014.txt,conditioning_000497.png,target_000497.png
000498,L231_1_crop002,L231_1_crop002.png,L231_1_crop002.png,L231_1_crop002.txt,conditioning_000498.png,target_000498.png
000499,L321_1_crop020,L321_1_crop020.png,L321_1_crop020.png,L321_1_crop020.txt,conditioning_000499.png,target_000499.png
000500,L411_1_crop009,L411_1_crop009.png,L411_1_crop009.png,L411_1_crop009.txt,conditioning_000500.png,target_000500.png
000501,L223_0_crop029,L223_0_crop029.png,L223_0_crop029.png,L223_0_crop029.txt,conditioning_000501.png,target_000501.png
000502,L413_2_crop002,L413_2_crop002.png,L413_2_crop002.png,L413_2_crop002.txt,conditioning_000502.png,target_000502.png
000503,L3322_2_crop013,L3322_2_crop013.png,L3322_2_crop013.png,L3322_2_crop013.txt,conditioning_000503.png,target_000503.png
000504,L2012_0_crop023,L2012_0_crop023.png,L2012_0_crop023.png,L2012_0_crop023.txt,conditioning_000504.png,target_000504.png
000505,L211_2_crop009,L211_2_crop009.png,L211_2_crop009.png,L211_2_crop009.txt,conditioning_000505.png,target_000505.png
000506,L123_1_crop008,L123_1_crop008.png,L123_1_crop008.png,L123_1_crop008.txt,conditioning_000506.png,target_000506.png
000507,L332_1_crop005,L332_1_crop005.png,L332_1_crop005.png,L332_1_crop005.txt,conditioning_000507.png,target_000507.png
000508,L213_2_crop006,L213_2_crop006.png,L213_2_crop006.png,L213_2_crop006.txt,conditioning_000508.png,target_000508.png
000509,L232_0_crop005,L232_0_crop005.png,L232_0_crop005.png,L232_0_crop005.txt,conditioning_000509.png,target_000509.png
000510,L1112_1_crop006,L1112_1_crop006.png,L1112_1_crop006.png,L1112_1_crop006.txt,conditioning_000510.png,target_000510.png
000511,L223_2_crop004,L223_2_crop004.png,L223_2_crop004.png,L223_2_crop004.txt,conditioning_000511.png,target_000511.png
000512,L411_0_crop009,L411_0_crop009.png,L411_0_crop009.png,L411_0_crop009.txt,conditioning_000512.png,target_000512.png
000513,L212_0_crop001,L212_0_crop001.png,L212_0_crop001.png,L212_0_crop001.txt,conditioning_000513.png,target_000513.png
000514,L4322_2_crop001,L4322_2_crop001.png,L4322_2_crop001.png,L4322_2_crop001.txt,conditioning_000514.png,target_000514.png
000515,L123_2_crop020,L123_2_crop020.png,L123_2_crop020.png,L123_2_crop020.txt,conditioning_000515.png,target_000515.png
000516,L1112_0_crop001,L1112_0_crop001.png,L1112_0_crop001.png,L1112_0_crop001.txt,conditioning_000516.png,target_000516.png
000517,L4322_2_crop015,L4322_2_crop015.png,L4322_2_crop015.png,L4322_2_crop015.txt,conditioning_000517.png,target_000517.png
000518,L411_1_crop014,L411_1_crop014.png,L411_1_crop014.png,L411_1_crop014.txt,conditioning_000518.png,target_000518.png
000519,L211_0_crop013,L211_0_crop013.png,L211_0_crop013.png,L211_0_crop013.txt,conditioning_000519.png,target_000519.png
000520,L212_1_crop026,L212_1_crop026.png,L212_1_crop026.png,L212_1_crop026.txt,conditioning_000520.png,target_000520.png
000521,L2312_2_crop004,L2312_2_crop004.png,L2312_2_crop004.png,L2312_2_crop004.txt,conditioning_000521.png,target_000521.png
000522,L1311_0_crop009,L1311_0_crop009.png,L1311_0_crop009.png,L1311_0_crop009.txt,conditioning_000522.png,target_000522.png
000523,L133_0_crop008,L133_0_crop008.png,L133_0_crop008.png,L133_0_crop008.txt,conditioning_000523.png,target_000523.png
000524,L231_1_crop004,L231_1_crop004.png,L231_1_crop004.png,L231_1_crop004.txt,conditioning_000524.png,target_000524.png
000525,L1112_2_crop001,L1112_2_crop001.png,L1112_2_crop001.png,L1112_2_crop001.txt,conditioning_000525.png,target_000525.png
000526,L213_1_crop012,L213_1_crop012.png,L213_1_crop012.png,L213_1_crop012.txt,conditioning_000526.png,target_000526.png
000527,L112_2_crop007,L112_2_crop007.png,L112_2_crop007.png,L112_2_crop007.txt,conditioning_000527.png,target_000527.png
000528,L3322_1_crop008,L3322_1_crop008.png,L3322_1_crop008.png,L3322_1_crop008.txt,conditioning_000528.png,target_000528.png
000529,L331_2_crop026,L331_2_crop026.png,L331_2_crop026.png,L331_2_crop026.txt,conditioning_000529.png,target_000529.png
000530,L3122_1_crop006,L3122_1_crop006.png,L3122_1_crop006.png,L3122_1_crop006.txt,conditioning_000530.png,target_000530.png
000531,L223_0_crop003,L223_0_crop003.png,L223_0_crop003.png,L223_0_crop003.txt,conditioning_000531.png,target_000531.png
000532,L212_0_crop015,L212_0_crop015.png,L212_0_crop015.png,L212_0_crop015.txt,conditioning_000532.png,target_000532.png
000533,L123_1_crop014,L123_1_crop014.png,L123_1_crop014.png,L123_1_crop014.txt,conditioning_000533.png,target_000533.png
000534,L432_1_crop017,L432_1_crop017.png,L432_1_crop017.png,L432_1_crop017.txt,conditioning_000534.png,target_000534.png
000535,L223_0_crop007,L223_0_crop007.png,L223_0_crop007.png,L223_0_crop007.txt,conditioning_000535.png,target_000535.png
000536,L123_1_crop011,L123_1_crop011.png,L123_1_crop011.png,L123_1_crop011.txt,conditioning_000536.png,target_000536.png
000537,L411_0_crop022,L411_0_crop022.png,L411_0_crop022.png,L411_0_crop022.txt,conditioning_000537.png,target_000537.png
000538,L312_0_crop007,L312_0_crop007.png,L312_0_crop007.png,L312_0_crop007.txt,conditioning_000538.png,target_000538.png
000539,L331_2_crop021,L331_2_crop021.png,L331_2_crop021.png,L331_2_crop021.txt,conditioning_000539.png,target_000539.png
000540,L311_1_crop026,L311_1_crop026.png,L311_1_crop026.png,L311_1_crop026.txt,conditioning_000540.png,target_000540.png
000541,L312_0_crop005,L312_0_crop005.png,L312_0_crop005.png,L312_0_crop005.txt,conditioning_000541.png,target_000541.png
000542,L112_1_crop028,L112_1_crop028.png,L112_1_crop028.png,L112_1_crop028.txt,conditioning_000542.png,target_000542.png
000543,L3122_0_crop010,L3122_0_crop010.png,L3122_0_crop010.png,L3122_0_crop010.txt,conditioning_000543.png,target_000543.png
000544,L304_1_crop013,L304_1_crop013.png,L304_1_crop013.png,L304_1_crop013.txt,conditioning_000544.png,target_000544.png
000545,L212_2_crop010,L212_2_crop010.png,L212_2_crop010.png,L212_2_crop010.txt,conditioning_000545.png,target_000545.png
000546,L3112_0_crop023,L3112_0_crop023.png,L3112_0_crop023.png,L3112_0_crop023.txt,conditioning_000546.png,target_000546.png
000547,L411_0_crop023,L411_0_crop023.png,L411_0_crop023.png,L411_0_crop023.txt,conditioning_000547.png,target_000547.png
000548,L211_0_crop026,L211_0_crop026.png,L211_0_crop026.png,L211_0_crop026.txt,conditioning_000548.png,target_000548.png
000549,L1112_2_crop010,L1112_2_crop010.png,L1112_2_crop010.png,L1112_2_crop010.txt,conditioning_000549.png,target_000549.png
000550,L113_0_crop024,L113_0_crop024.png,L113_0_crop024.png,L113_0_crop024.txt,conditioning_000550.png,target_000550.png
000551,L223_1_crop015,L223_1_crop015.png,L223_1_crop015.png,L223_1_crop015.txt,conditioning_000551.png,target_000551.png
000552,L121_2_crop002,L121_2_crop002.png,L121_2_crop002.png,L121_2_crop002.txt,conditioning_000552.png,target_000552.png
000553,L303_2_crop025,L303_2_crop025.png,L303_2_crop025.png,L303_2_crop025.txt,conditioning_000553.png,target_000553.png
000554,L1112_1_crop011,L1112_1_crop011.png,L1112_1_crop011.png,L1112_1_crop011.txt,conditioning_000554.png,target_000554.png
000555,L121_2_crop006,L121_2_crop006.png,L121_2_crop006.png,L121_2_crop006.txt,conditioning_000555.png,target_000555.png
000556,L3122_0_crop009,L3122_0_crop009.png,L3122_0_crop009.png,L3122_0_crop009.txt,conditioning_000556.png,target_000556.png
000557,L324_0_crop011,L324_0_crop011.png,L324_0_crop011.png,L324_0_crop011.txt,conditioning_000557.png,target_000557.png
000558,L3112_0_crop027,L3112_0_crop027.png,L3112_0_crop027.png,L3112_0_crop027.txt,conditioning_000558.png,target_000558.png
000559,L223_1_crop011,L223_1_crop011.png,L223_1_crop011.png,L223_1_crop011.txt,conditioning_000559.png,target_000559.png
000560,L2312_0_crop015,L2312_0_crop015.png,L2312_0_crop015.png,L2312_0_crop015.txt,conditioning_000560.png,target_000560.png
000561,L331_0_crop004,L331_0_crop004.png,L331_0_crop004.png,L331_0_crop004.txt,conditioning_000561.png,target_000561.png
000562,L201_0_crop001,L201_0_crop001.png,L201_0_crop001.png,L201_0_crop001.txt,conditioning_000562.png,target_000562.png
000563,L113_1_crop001,L113_1_crop001.png,L113_1_crop001.png,L113_1_crop001.txt,conditioning_000563.png,target_000563.png
000564,L212_0_crop017,L212_0_crop017.png,L212_0_crop017.png,L212_0_crop017.txt,conditioning_000564.png,target_000564.png
000565,L331_1_crop025,L331_1_crop025.png,L331_1_crop025.png,L331_1_crop025.txt,conditioning_000565.png,target_000565.png
000566,L1112_2_crop015,L1112_2_crop015.png,L1112_2_crop015.png,L1112_2_crop015.txt,conditioning_000566.png,target_000566.png
000567,L201_1_crop009,L201_1_crop009.png,L201_1_crop009.png,L201_1_crop009.txt,conditioning_000567.png,target_000567.png
000568,L311_0_crop034,L311_0_crop034.png,L311_0_crop034.png,L311_0_crop034.txt,conditioning_000568.png,target_000568.png
000569,L413_1_crop005,L413_1_crop005.png,L413_1_crop005.png,L413_1_crop005.txt,conditioning_000569.png,target_000569.png
000570,L111_0_crop014,L111_0_crop014.png,L111_0_crop014.png,L111_0_crop014.txt,conditioning_000570.png,target_000570.png
000571,L424_0_crop013,L424_0_crop013.png,L424_0_crop013.png,L424_0_crop013.txt,conditioning_000571.png,target_000571.png
000572,L404_0_crop004,L404_0_crop004.png,L404_0_crop004.png,L404_0_crop004.txt,conditioning_000572.png,target_000572.png
000573,L4322_0_crop006,L4322_0_crop006.png,L4322_0_crop006.png,L4322_0_crop006.txt,conditioning_000573.png,target_000573.png
000574,L3112_1_crop001,L3112_1_crop001.png,L3112_1_crop001.png,L3112_1_crop001.txt,conditioning_000574.png,target_000574.png
000575,L1311_0_crop016,L1311_0_crop016.png,L1311_0_crop016.png,L1311_0_crop016.txt,conditioning_000575.png,target_000575.png
000576,L212_1_crop001,L212_1_crop001.png,L212_1_crop001.png,L212_1_crop001.txt,conditioning_000576.png,target_000576.png
000577,L1311_1_crop009,L1311_1_crop009.png,L1311_1_crop009.png,L1311_1_crop009.txt,conditioning_000577.png,target_000577.png
000578,L201_1_crop017,L201_1_crop017.png,L201_1_crop017.png,L201_1_crop017.txt,conditioning_000578.png,target_000578.png
000579,L201_0_crop032,L201_0_crop032.png,L201_0_crop032.png,L201_0_crop032.txt,conditioning_000579.png,target_000579.png
000580,L413_1_crop013,L413_1_crop013.png,L413_1_crop013.png,L413_1_crop013.txt,conditioning_000580.png,target_000580.png
000581,L3322_0_crop015,L3322_0_crop015.png,L3322_0_crop015.png,L3322_0_crop015.txt,conditioning_000581.png,target_000581.png
000582,L112_2_crop006,L112_2_crop006.png,L112_2_crop006.png,L112_2_crop006.txt,conditioning_000582.png,target_000582.png
000583,L112_2_crop020,L112_2_crop020.png,L112_2_crop020.png,L112_2_crop020.txt,conditioning_000583.png,target_000583.png
000584,L412_2_crop007,L412_2_crop007.png,L412_2_crop007.png,L412_2_crop007.txt,conditioning_000584.png,target_000584.png
000585,L113_1_crop009,L113_1_crop009.png,L113_1_crop009.png,L113_1_crop009.txt,conditioning_000585.png,target_000585.png
000586,L112_2_crop003,L112_2_crop003.png,L112_2_crop003.png,L112_2_crop003.txt,conditioning_000586.png,target_000586.png
000587,L201_2_crop020,L201_2_crop020.png,L201_2_crop020.png,L201_2_crop020.txt,conditioning_000587.png,target_000587.png
000588,L313_1_crop010,L313_1_crop010.png,L313_1_crop010.png,L313_1_crop010.txt,conditioning_000588.png,target_000588.png
000589,L100_1_crop018,L100_1_crop018.png,L100_1_crop018.png,L100_1_crop018.txt,conditioning_000589.png,target_000589.png
000590,L3322_0_crop017,L3322_0_crop017.png,L3322_0_crop017.png,L3322_0_crop017.txt,conditioning_000590.png,target_000590.png
000591,L201_2_crop029,L201_2_crop029.png,L201_2_crop029.png,L201_2_crop029.txt,conditioning_000591.png,target_000591.png
000592,L2b2_1_crop010,L2b2_1_crop010.png,L2b2_1_crop010.png,L2b2_1_crop010.txt,conditioning_000592.png,target_000592.png
000593,L313_2_crop011,L313_2_crop011.png,L313_2_crop011.png,L313_2_crop011.txt,conditioning_000593.png,target_000593.png
000594,L3112_2_crop009,L3112_2_crop009.png,L3112_2_crop009.png,L3112_2_crop009.txt,conditioning_000594.png,target_000594.png
000595,L201_1_crop023,L201_1_crop023.png,L201_1_crop023.png,L201_1_crop023.txt,conditioning_000595.png,target_000595.png
000596,L213_0_crop003,L213_0_crop003.png,L213_0_crop003.png,L213_0_crop003.txt,conditioning_000596.png,target_000596.png
000597,L404_1_crop009,L404_1_crop009.png,L404_1_crop009.png,L404_1_crop009.txt,conditioning_000597.png,target_000597.png
000598,L3112_1_crop018,L3112_1_crop018.png,L3112_1_crop018.png,L3112_1_crop018.txt,conditioning_000598.png,target_000598.png
000599,L212_1_crop020,L212_1_crop020.png,L212_1_crop020.png,L212_1_crop020.txt,conditioning_000599.png,target_000599.png
000600,L312_1_crop013,L312_1_crop013.png,L312_1_crop013.png,L312_1_crop013.txt,conditioning_000600.png,target_000600.png
000601,L304_2_crop020,L304_2_crop020.png,L304_2_crop020.png,L304_2_crop020.txt,conditioning_000601.png,target_000601.png
000602,L232_2_crop019,L232_2_crop019.png,L232_2_crop019.png,L232_2_crop019.txt,conditioning_000602.png,target_000602.png
000603,L411_1_crop007,L411_1_crop007.png,L411_1_crop007.png,L411_1_crop007.txt,conditioning_000603.png,target_000603.png
000604,L2b2_0_crop029,L2b2_0_crop029.png,L2b2_0_crop029.png,L2b2_0_crop029.txt,conditioning_000604.png,target_000604.png
000605,L111_2_crop030,L111_2_crop030.png,L111_2_crop030.png,L111_2_crop030.txt,conditioning_000605.png,target_000605.png
000606,L112_1_crop022,L112_1_crop022.png,L112_1_crop022.png,L112_1_crop022.txt,conditioning_000606.png,target_000606.png
000607,L302_0_crop030,L302_0_crop030.png,L302_0_crop030.png,L302_0_crop030.txt,conditioning_000607.png,target_000607.png
000608,L332_1_crop012,L332_1_crop012.png,L332_1_crop012.png,L332_1_crop012.txt,conditioning_000608.png,target_000608.png
000609,L100_1_crop021,L100_1_crop021.png,L100_1_crop021.png,L100_1_crop021.txt,conditioning_000609.png,target_000609.png
000610,L111_2_crop023,L111_2_crop023.png,L111_2_crop023.png,L111_2_crop023.txt,conditioning_000610.png,target_000610.png
000611,L3112_0_crop009,L3112_0_crop009.png,L3112_0_crop009.png,L3112_0_crop009.txt,conditioning_000611.png,target_000611.png
000612,L2312_1_crop020,L2312_1_crop020.png,L2312_1_crop020.png,L2312_1_crop020.txt,conditioning_000612.png,target_000612.png
000613,L201_2_crop021,L201_2_crop021.png,L201_2_crop021.png,L201_2_crop021.txt,conditioning_000613.png,target_000613.png
000614,L113_1_crop003,L113_1_crop003.png,L113_1_crop003.png,L113_1_crop003.txt,conditioning_000614.png,target_000614.png
000615,L332_1_crop018,L332_1_crop018.png,L332_1_crop018.png,L332_1_crop018.txt,conditioning_000615.png,target_000615.png
000616,L311_1_crop002,L311_1_crop002.png,L311_1_crop002.png,L311_1_crop002.txt,conditioning_000616.png,target_000616.png
000617,L133_1_crop022,L133_1_crop022.png,L133_1_crop022.png,L133_1_crop022.txt,conditioning_000617.png,target_000617.png
000618,L311_0_crop010,L311_0_crop010.png,L311_0_crop010.png,L311_0_crop010.txt,conditioning_000618.png,target_000618.png
000619,L1311_0_crop018,L1311_0_crop018.png,L1311_0_crop018.png,L1311_0_crop018.txt,conditioning_000619.png,target_000619.png
000620,L2012_2_crop016,L2012_2_crop016.png,L2012_2_crop016.png,L2012_2_crop016.txt,conditioning_000620.png,target_000620.png
000621,L403_0_crop004,L403_0_crop004.png,L403_0_crop004.png,L403_0_crop004.txt,conditioning_000621.png,target_000621.png
000622,L2b1_2_crop011,L2b1_2_crop011.png,L2b1_2_crop011.png,L2b1_2_crop011.txt,conditioning_000622.png,target_000622.png
000623,L302_0_crop033,L302_0_crop033.png,L302_0_crop033.png,L302_0_crop033.txt,conditioning_000623.png,target_000623.png
000624,L332_0_crop008,L332_0_crop008.png,L332_0_crop008.png,L332_0_crop008.txt,conditioning_000624.png,target_000624.png
000625,L424_0_crop021,L424_0_crop021.png,L424_0_crop021.png,L424_0_crop021.txt,conditioning_000625.png,target_000625.png
000626,L112_0_crop017,L112_0_crop017.png,L112_0_crop017.png,L112_0_crop017.txt,conditioning_000626.png,target_000626.png
000627,L1112_2_crop004,L1112_2_crop004.png,L1112_2_crop004.png,L1112_2_crop004.txt,conditioning_000627.png,target_000627.png
000628,L304_1_crop015,L304_1_crop015.png,L304_1_crop015.png,L304_1_crop015.txt,conditioning_000628.png,target_000628.png
000629,L303_2_crop011,L303_2_crop011.png,L303_2_crop011.png,L303_2_crop011.txt,conditioning_000629.png,target_000629.png
000630,L332_1_crop003,L332_1_crop003.png,L332_1_crop003.png,L332_1_crop003.txt,conditioning_000630.png,target_000630.png
000631,L303_1_crop021,L303_1_crop021.png,L303_1_crop021.png,L303_1_crop021.txt,conditioning_000631.png,target_000631.png
000632,L113_0_crop001,L113_0_crop001.png,L113_0_crop001.png,L113_0_crop001.txt,conditioning_000632.png,target_000632.png
000633,L222_0_crop037,L222_0_crop037.png,L222_0_crop037.png,L222_0_crop037.txt,conditioning_000633.png,target_000633.png
000634,L133_1_crop016,L133_1_crop016.png,L133_1_crop016.png,L133_1_crop016.txt,conditioning_000634.png,target_000634.png
000635,L321_0_crop013,L321_0_crop013.png,L321_0_crop013.png,L321_0_crop013.txt,conditioning_000635.png,target_000635.png
000636,L304_1_crop016,L304_1_crop016.png,L304_1_crop016.png,L304_1_crop016.txt,conditioning_000636.png,target_000636.png
000637,L3322_1_crop020,L3322_1_crop020.png,L3322_1_crop020.png,L3322_1_crop020.txt,conditioning_000637.png,target_000637.png
000638,L123_1_crop024,L123_1_crop024.png,L123_1_crop024.png,L123_1_crop024.txt,conditioning_000638.png,target_000638.png
000639,L112_0_crop015,L112_0_crop015.png,L112_0_crop015.png,L112_0_crop015.txt,conditioning_000639.png,target_000639.png
000640,L2b1_0_crop002,L2b1_0_crop002.png,L2b1_0_crop002.png,L2b1_0_crop002.txt,conditioning_000640.png,target_000640.png
000641,L311_0_crop006,L311_0_crop006.png,L311_0_crop006.png,L311_0_crop006.txt,conditioning_000641.png,target_000641.png
000642,L331_2_crop002,L331_2_crop002.png,L331_2_crop002.png,L331_2_crop002.txt,conditioning_000642.png,target_000642.png
000643,L324_0_crop037,L324_0_crop037.png,L324_0_crop037.png,L324_0_crop037.txt,conditioning_000643.png,target_000643.png
000644,L232_2_crop009,L232_2_crop009.png,L232_2_crop009.png,L232_2_crop009.txt,conditioning_000644.png,target_000644.png
000645,L231_1_crop015,L231_1_crop015.png,L231_1_crop015.png,L231_1_crop015.txt,conditioning_000645.png,target_000645.png
000646,L4322_1_crop008,L4322_1_crop008.png,L4322_1_crop008.png,L4322_1_crop008.txt,conditioning_000646.png,target_000646.png
000647,L311_2_crop023,L311_2_crop023.png,L311_2_crop023.png,L311_2_crop023.txt,conditioning_000647.png,target_000647.png
000648,L111_1_crop004,L111_1_crop004.png,L111_1_crop004.png,L111_1_crop004.txt,conditioning_000648.png,target_000648.png
000649,L211_1_crop007,L211_1_crop007.png,L211_1_crop007.png,L211_1_crop007.txt,conditioning_000649.png,target_000649.png
000650,L3322_0_crop005,L3322_0_crop005.png,L3322_0_crop005.png,L3322_0_crop005.txt,conditioning_000650.png,target_000650.png
000651,L2b2_1_crop008,L2b2_1_crop008.png,L2b2_1_crop008.png,L2b2_1_crop008.txt,conditioning_000651.png,target_000651.png
